id,title,summary,text,provement,label,time
58,核酸检测转阴后，还有可能复发？,连续两次呼吸道病原核酸检测阴性（采样时间间隔至少1天）,《新型冠状病毒感染的肺炎诊疗方案（试行第五版）》指出，患者出院或解除隔离需同时满足以下三个条件：体温恢复正常3天以上、呼吸道症状明显好转；肺部影像学显示炎症明显吸收；连续两次呼吸道病原核酸检测阴性（采样时间间隔至少1天）。仅仅一次核酸检测阴性并不意味着康复，也就谈不上「复发」。,,2,2020/2/19 17:53
59,瑞德西韦对治疗新冠肺炎有效？,」他强调，科学研究需要时间,2月6日晚，针对互联网上流传的抗病毒药物瑞德西韦在武汉「显效」的传闻，正在武汉负责该药物临床试验的中日友好医院副院长曹彬教授向中国青年报·中国青年网记者表示：「临床研究今天才开始，怎么可能知道结果？」他强调，科学研究需要时间。,,2,2020/2/19 17:53
60,15 秒未戴口罩接触病患被感染？,然而，除飞沫传播外，也可能存在患者手接触确诊者沉淀在物体上的飞沫，导致后续接触传播的情况,许多人关注的重点在于「15或50秒未戴口罩接触即感染」，认为患者感染的原因就是病毒在短时间内通过飞沫传播。然而，除飞沫传播外，也可能存在患者手接触确诊者沉淀在物体上的飞沫，导致后续接触传播的情况。根据患者的外出记录，我们并不能肯定地说，他们只接触了15或50秒的那名确诊患者就是唯一的传染源。大家日常注意与人沟通时戴口罩，保持距离，勤洗手即可。,,2,2020/2/19 17:53
61,多喝水多分泌粘液能防新冠病毒？,呼吸道、肠道粘膜是有分泌性IgA等保护性抗体，作为机体固有免疫系统抵抗病原体入侵,有人说多喝水能促进口腔、鼻粘膜抗体分泌，从而预防病毒感染。呼吸道、肠道粘膜是有分泌性IgA等保护性抗体，作为机体固有免疫系统抵抗病原体入侵。但没有证据说多喝水能增加粘膜抗体产生。且抗体存在特异性，每种病毒有针对它的特定抗体。针对新冠病毒的抗体，得在感染新冠病毒后，免疫系统才会开始合成和分泌，多喝水并不能使免疫系统产生针对新冠病毒的抗体。,,0,2020/2/19 17:53
62,普通肺炎的疫苗能预防新冠病毒？,世界卫生组织回应：肺炎球菌疫苗和乙型流感嗜血杆菌疫苗等肺炎疫苗不能预防新型冠状病毒肺炎,近期，网上流传「预防普通肺炎的疫苗能够防止新型冠状病毒感染」的说法。世界卫生组织回应：肺炎球菌疫苗和乙型流感嗜血杆菌疫苗等肺炎疫苗不能预防新型冠状病毒肺炎。新型冠状病毒不同于以往已发现的病毒，它需要自己的疫苗。研究人员正努力开发针对它的疫苗。,,0,2020/2/19 17:53
63,下雪可以杀死病毒？,目前我们面临一种缺乏了解的新型冠状病毒，低温能否杀灭尚无定论，请勿轻信传言，不要因为下雪就放松警惕、频繁外出,天气变化会改变气温、湿度等自然条件，这些条件变化，确实会影响病毒的状态。但根据过往的研究，有些病毒病毒能耐高温，有些病毒反而喜欢寒冷。目前我们面临一种缺乏了解的新型冠状病毒，低温能否杀灭尚无定论，请勿轻信传言，不要因为下雪就放松警惕、频繁外出。,,2,2020/2/19 17:53
64,病毒防护卡挂身上能防新冠病毒？,卡片上还有对皮肤黏膜有强烈刺激性的成分，万一孩子拆开玩，不小心吃下、撒入眼睛或接触敏感部位，都会有危险,卡片中主要活性成分亚氯酸钠，在接触空气时释放的ClO₂是可以消除病菌，但它不稳定，很容易就分解了，而且作为气体，移动的人暴露在流动的空气中，这张卡片的效果基本就没有。而且ClO₂在动物体内，会降低动物甲状腺素的分泌量，还会增加溶血性贫血风险。卡片上还有对皮肤黏膜有强烈刺激性的成分，万一孩子拆开玩，不小心吃下、撒入眼睛或接触敏感部位，都会有危险。,,0,2020/2/19 17:53
65,益生菌能提高免疫力预防新冠肺炎？,这种改变被演绎成「提高免疫力」,益生菌对人体的主要作用是改善肠道菌群。迄今为止的科学研究虽然很多，但基本上都是通过补充特定益生菌改变了特定的生理指标。这种改变被演绎成「提高免疫力」。事实上，「提高免疫力」本身，就只是一个营销概念，并没有明确的科学内涵。用益生菌提高免疫力，无异于「大海捞针」，效果虚无缥缈。,,0,2020/2/19 17:53
66,鞋要与居室隔离，不要放在家里？,去丁香医生公众号回复「小区」即可查看,建议将外穿的鞋子放置于门外。或用鞋盒、鞋套将鞋子「隔离」，放在玄关，减小室内被污染的风险。如果小区有人感染新型冠状病毒，如何保护自己和家人？有哪些值得注意的地方？去丁香医生公众号回复「小区」即可查看。,,1,2020/2/19 17:53
67,新冠病毒可以通过蚊虫叮咬传播？,气溶胶和消化道等传播途径尚待明确」并没有提到虫媒传播（蚊虫叮咬传播）,《新型冠状病毒感染的肺炎诊疗方案（试行第五版）》指出「经呼吸道飞沫和接触传播是主要的传播途径。气溶胶和消化道等传播途径尚待明确」并没有提到虫媒传播（蚊虫叮咬传播）。,,0,2020/2/19 17:53
68,别往空气中喷撒酒精，会爆炸？,因此，在喷洒酒精时，务必注意用量，不要过度喷洒导致空气中挥发的酒精太多，更不能直接对着空气喷洒，也不要对着人喷洒,如果在空气中乱喷，容易因为局部过浓而爆燃。喷洒酒精之后，会有一部分酒精发生气化，浓度虽有所降低，但是与氧气的接触却更充分了，所以空气中只要有3.5%左右的酒精，遇到明火、静电火花乃至一些高温物体，就足以发生爆炸。因此，在喷洒酒精时，务必注意用量，不要过度喷洒导致空气中挥发的酒精太多，更不能直接对着空气喷洒，也不要对着人喷洒。,,1,2020/2/19 17:53
69,有人在身上喷消毒水烧着了？,不过也要提醒大家，使用酒精等消毒剂进行消毒的时候一定要注意安全,近日，有网络传言和视频称，天津一男子在自己衣服上喷了含酒精的消毒水，然后开车时抽烟引发燃爆，不小心把自己烧死了。据平安天津微博发布：实为男子杀人未遂后引燃汽油。不过也要提醒大家，使用酒精等消毒剂进行消毒的时候一定要注意安全。,,0,2020/2/19 17:53
70,无症状患者也会传播新冠病毒？,」而世界卫生组织表示：「根据对MERS的观察，其他冠状病毒通过无症状者传播的情况非常罕见,国家医疗专家组成员李兴旺在2月5日下午的发布会上表示：「无症状感染者的病毒载量可能比较少，其传播力也会较弱。」而世界卫生组织表示：「根据对MERS的观察，其他冠状病毒通过无症状者传播的情况非常罕见。」如何知道自己或身边的人是不是无症状感染者？去丁香医生公众号回复「无症状」即可查看。,,2,2020/2/19 17:53
71,84 消毒液不能和洁厕灵一起用？,储存应在低温、阴凉处和儿童触摸不到的地方,含氯消毒剂不能和洁厕灵同时使用，容易产生有毒气体；也不推荐和酒精同时使用，消毒效果可能减弱甚至可能产生有毒气体；储存应在低温、阴凉处和儿童触摸不到的地方；如有必要，要先使用洁厕灵，然后在使用含氯消毒剂消毒之前应对其彻底冲洗。,,1,2020/2/19 17:53
72,中央空调会传染病毒？,疫情期间停止或减少使用中央空调，必须开空调时，要同时开排风扇,沪医疗救治专家组组长、华山医院教授张文宏主编的《张文宏教授支招防控新型冠状病毒》中提到：中央空调有传播疾病的可能。疫情期间停止或减少使用中央空调，必须开空调时，要同时开排风扇。要定期清洗空调，每天定时开启门窗，进行通风换气。,,1,2020/2/19 17:53
73,新冠病毒会通过下水道传播？,比如，发现下水道有反水、漏水的情况，应当加强马桶或便器的密封性,浙江大学医学院附属第一院传染病科主任医师肖永红接受人民网采访中表示：「对于下水道密闭性不是特别严格的小区而言，有些问题是需要注意的。比如，发现下水道有反水、漏水的情况，应当加强马桶或便器的密封性。对于一些使用旱厕的农村地区，则需要定期对厕所进行消毒。」,,2,2020/2/19 17:53
74,印度学者：新冠病毒是人造的？,根据最新的消息：该文章的第一作者，在全球学者的批评和评论压力下，终于意识到了自己分析的问题和技术错误,印度学者认为，新冠病毒被插入了HIV病毒的几个片段，并暗示这是人造的。然而，仔细研究发现，他研究的这几个片段，在其他大量病毒里存在。那为何单单把HIV挑出来说事儿呢？因此存在蓄意误导的可能性。根据最新的消息：该文章的第一作者，在全球学者的批评和评论压力下，终于意识到了自己分析的问题和技术错误。他在评注中说这个文章是粗浅的研究，决定要撤回现稿。,,0,2020/2/19 17:53
75,新冠病毒会通过粪口传播？,在湖北、江西有些地方，确实有使用便桶习惯，还放在鱼塘里洗，确实要引起防控注意,钟南山院士表示：「病毒有可能通过粪口传播。现在这个问题应该非常重视，因为在粪便里发现病毒，粪便是否传染病毒值得高度警惕。在湖北、江西有些地方，确实有使用便桶习惯，还放在鱼塘里洗，确实要引起防控注意。从调查来看，已经患病的人，在粪便带病毒有多少，要一步一步来调查。从了解来看，尿初步没有，但大便确实要引起注意。」,,2,2020/2/19 17:53
76,目前还没有可防治新冠病毒的药物？,WHO证实：到目前为止，还没有专门用于预防和治疗新冠病毒的药物,WHO证实：到目前为止，还没有专门用于预防和治疗新冠病毒的药物。感染者应该接受用于缓解和针对症状的治疗，而病情严重的患者应该得到针对其所有病症的最佳的支持性治疗。特定的治疗方法正在研究中，并将通过临床试验进行测试。,,1,2020/2/19 17:53
77,金银花有望防控新冠病毒感染？,目前关于金银花研究较多来自体外环境细胞实验的研究，即使在动物实验中表现出一定的抗病毒效果，也不能推及在人体内的效果,目前关于金银花研究较多来自体外环境细胞实验的研究，即使在动物实验中表现出一定的抗病毒效果，也不能推及在人体内的效果。同时，已有研究显示抗病毒活性成分的剂量关系及生物利用度还并不理想，目前还没有足够有力的临床试验数据证明金银花的抗病毒效果。最重要的，实验用的剂量和提取方式，和日常饮食摄入的还是有很大差距，大剂量使用可能带来不良反应，切勿自行以预防为目的的服用。,,2,2020/2/19 17:53
